
Capacity,Occupancy,LastUpdated,PercentOccupied
1920,1267,2021-10-17 11:31:18,0.6598958333333333
1920,1285,2021-10-17 12:04:19,0.6692708333333334
1920,1288,2021-10-17 12:31:21,0.6708333333333333
1920,1292,2021-10-17 12:57:17,0.6729166666666667
1920,1278,2021-10-17 13:31:21,0.665625
1920,1277,2021-10-17 14:04:21,0.6651041666666667
1920,1274,2021-10-17 14:31:21,0.6635416666666667
1920,1242,2021-10-17 14:57:18,0.646875
1920,1174,2021-10-17 15:31:21,0.6114583333333333
1920,1097,2021-10-17 15:57:17,0.5713541666666667
1920,943,2021-10-17 16:28:21,0.49114583333333334
1920,604,2021-10-18 08:01:23,0.3145833333333333
1920,733,2021-10-18 08:28:25,0.38177083333333334
1920,925,2021-10-18 09:01:23,0.4817708333333333
1920,1092,2021-10-18 09:28:22,0.56875
1920,1244,2021-10-18 10:01:25,0.6479166666666667
1920,1318,2021-10-18 10:28:58,0.6864583333333333
1920,1370,2021-10-18 11:01:57,0.7135416666666666
1920,1361,2021-10-18 11:27:56,0.7088541666666667
1920,1397,2021-10-18 12:01:59,0.7276041666666667
1920,1409,2021-10-18 12:27:57,0.7338541666666667
1920,1409,2021-10-18 13:01:56,0.7338541666666667
1920,1405,2021-10-18 13:28:57,0.7317708333333334
1920,1387,2021-10-18 13:54:59,0.7223958333333333
1920,1372,2021-10-18 14:27:56,0.7145833333333333
1920,1329,2021-10-18 15:01:58,0.6921875
1920,1260,2021-10-18 15:27:59,0.65625
1920,1219,2021-10-18 15:55:00,0.6348958333333333
1920,1164,2021-10-18 16:27:54,0.60625
1920,632,2021-10-19 08:05:03,0.32916666666666666
1920,730,2021-10-19 08:25:01,0.3802083333333333
1920,956,2021-10-19 08:58:05,0.4979166666666667
1920,1161,2021-10-19 09:32:04,0.6046875
1920,1262,2021-10-19 09:58:04,0.6572916666666667
1920,1360,2021-10-19 10:25:04,0.7083333333333334
1920,1408,2021-10-19 10:59:00,0.7333333333333333
1920,1412,2021-10-19 11:25:04,0.7354166666666667
1920,1437,2021-10-19 11:59:05,0.7484375
1920,1439,2021-10-19 12:25:00,0.7494791666666667
1920,1418,2021-10-19 12:58:01,0.7385416666666667
1920,1419,2021-10-19 13:25:03,0.7390625
1920,1390,2021-10-19 13:58:02,0.7239583333333334
1920,1376,2021-10-19 14:32:03,0.7166666666666667
1920,1352,2021-10-19 14:58:03,0.7041666666666667
1920,1275,2021-10-19 15:32:05,0.6640625
1920,1177,2021-10-19 15:59:01,0.6130208333333333
1920,1028,2021-10-19 16:25:03,0.5354166666666667
1920,270,2021-10-22 07:59:45,0.140625
1920,288,2021-10-22 08:26:46,0.15
1920,341,2021-10-22 08:59:44,0.17760416666666667
1920,380,2021-10-22 09:26:47,0.19791666666666666
1920,461,2021-10-22 09:59:44,0.24010416666666667
1920,496,2021-10-22 10:26:47,0.25833333333333336
1920,563,2021-10-22 10:59:47,0.29322916666666665
1920,600,2021-10-22 11:32:43,0.3125
1920,642,2021-10-22 11:59:46,0.334375
1920,695,2021-10-22 12:32:47,0.3619791666666667
1920,746,2021-10-22 12:59:47,0.3885416666666667
1920,781,2021-10-22 13:32:43,0.40677083333333336
1920,779,2021-10-22 13:59:48,0.40572916666666664
1920,807,2021-10-22 14:39:47,0.4203125
1920,795,2021-10-22 14:59:48,0.4140625
1920,789,2021-10-22 15:26:49,0.4109375
1920,744,2021-10-22 15:59:47,0.3875
1920,699,2021-10-22 16:26:47,0.3640625
1920,297,2021-10-23 07:59:48,0.1546875
1920,303,2021-10-23 08:26:51,0.1578125
1920,311,2021-10-23 08:59:50,0.16197916666666667
1920,335,2021-10-23 09:26:51,0.17447916666666666
1920,359,2021-10-23 09:59:52,0.18697916666666667
1920,368,2021-10-23 10:26:53,0.19166666666666668
1920,378,2021-10-23 10:59:53,0.196875
1920,414,2021-10-23 11:26:49,0.215625
1920,468,2021-10-23 11:59:50,0.24375
1920,508,2021-10-23 12:26:51,0.26458333333333334
1920,525,2021-10-23 13:06:52,0.2734375
1920,533,2021-10-23 13:26:55,0.27760416666666665
1920,540,2021-10-23 13:59:53,0.28125
1920,530,2021-10-23 14:26:51,0.2760416666666667
1920,526,2021-10-23 14:59:53,0.27395833333333336
1920,519,2021-10-23 15:26:56,0.2703125
1920,471,2021-10-23 15:59:54,0.2453125
1920,439,2021-10-23 16:26:57,0.22864583333333333
1920,563,2021-10-24 07:56:56,0.29322916666666665
1920,718,2021-10-24 08:29:56,0.37395833333333334
1920,891,2021-10-24 09:03:01,0.4640625
1920,1012,2021-10-24 09:30:01,0.5270833333333333
1920,1074,2021-10-24 09:55:57,0.559375
1920,1118,2021-10-24 10:30:02,0.5822916666666667
1920,1137,2021-10-24 11:03:03,0.5921875
1920,1171,2021-10-24 11:29:57,0.6098958333333333
1920,1210,2021-10-24 12:02:57,0.6302083333333334
1920,1234,2021-10-24 12:30:03,0.6427083333333333
1920,1247,2021-10-24 12:56:58,0.6494791666666667
1920,1245,2021-10-24 13:30:03,0.6484375
1920,1242,2021-10-24 13:56:01,0.646875
1920,1252,2021-10-24 14:30:02,0.6520833333333333
1920,1239,2021-10-24 14:56:02,0.6453125
1920,1196,2021-10-24 15:32:59,0.6229166666666667
1920,1111,2021-10-24 16:00:04,0.5786458333333333
1920,966,2021-10-24 16:33:03,0.503125
1920,547,2021-10-25 08:00:03,0.28489583333333335
1920,665,2021-10-25 08:26:08,0.3463541666666667
1920,841,2021-10-25 09:00:03,0.43802083333333336
1920,923,2021-10-25 09:19:19,0.48072916666666665
1920,1065,2021-10-25 09:56:19,0.5546875
1920,1135,2021-10-25 10:29:19,0.5911458333333334
1920,1159,2021-10-25 10:56:23,0.6036458333333333
1920,1190,2021-10-25 11:29:22,0.6197916666666666
1920,1205,2021-10-25 12:02:23,0.6276041666666666
1920,1220,2021-10-25 12:29:21,0.6354166666666666
1920,1244,2021-10-25 13:03:20,0.6479166666666667
1920,1242,2021-10-25 13:29:24,0.646875
1920,1231,2021-10-25 13:56:21,0.6411458333333333
1920,1229,2021-10-25 14:29:23,0.6401041666666667
1920,1209,2021-10-25 15:02:24,0.6296875
1920,1166,2021-10-25 15:29:22,0.6072916666666667
1920,1102,2021-10-25 15:56:25,0.5739583333333333
1920,951,2021-10-25 16:29:22,0.4953125
1920,559,2021-10-26 07:59:26,0.2911458333333333
1920,721,2021-10-26 08:32:27,0.37552083333333336
1920,874,2021-10-26 08:59:29,0.4552083333333333
1920,989,2021-10-26 09:26:27,0.5151041666666667
1920,1086,2021-10-26 09:59:25,0.565625
1920,1129,2021-10-26 10:26:30,0.5880208333333333
1920,1167,2021-10-26 10:59:30,0.6078125
1920,1183,2021-10-26 11:26:28,0.6161458333333333
1920,1209,2021-10-26 11:59:29,0.6296875
1920,1228,2021-10-26 12:26:27,0.6395833333333333
1920,1245,2021-10-26 12:59:31,0.6484375
1920,1252,2021-10-26 13:26:32,0.6520833333333333
1920,1268,2021-10-26 13:59:26,0.6604166666666667
1920,1266,2021-10-26 14:26:26,0.659375
1920,1243,2021-10-26 14:59:30,0.6473958333333333
1920,1203,2021-10-26 15:26:30,0.6265625
1920,1118,2021-10-26 15:59:32,0.5822916666666667
1920,959,2021-10-26 16:32:30,0.49947916666666664
1920,576,2021-10-27 07:59:33,0.3
1920,722,2021-10-27 08:32:33,0.37604166666666666
1920,869,2021-10-27 08:59:33,0.45260416666666664
1920,986,2021-10-27 09:32:35,0.5135416666666667
1920,1054,2021-10-27 09:59:37,0.5489583333333333
1920,1110,2021-10-27 10:25:37,0.578125
1920,1147,2021-10-27 10:59:38,0.5973958333333333
1920,1180,2021-10-27 11:32:32,0.6145833333333334
1920,1208,2021-10-27 11:59:38,0.6291666666666667
1920,1220,2021-10-27 12:26:35,0.6354166666666666
1920,1250,2021-10-27 12:59:36,0.6510416666666666
1920,1254,2021-10-27 13:32:35,0.653125
1920,1263,2021-10-27 13:59:37,0.6578125
1920,1255,2021-10-27 14:26:38,0.6536458333333334
1920,1238,2021-10-27 14:59:37,0.6447916666666667
1920,1193,2021-10-27 15:26:33,0.6213541666666667
1920,1099,2021-10-27 15:59:38,0.5723958333333333
1920,985,2021-10-27 16:26:39,0.5130208333333334
1920,559,2021-10-28 08:16:41,0.2911458333333333
1920,559,2021-10-28 08:16:41,0.2911458333333333
1920,723,2021-10-28 08:56:40,0.3765625
1920,835,2021-10-28 09:29:43,0.4348958333333333
1920,931,2021-10-28 10:02:44,0.48489583333333336
1920,981,2021-10-28 10:29:41,0.5109375
1920,1014,2021-10-28 10:56:43,0.528125
1920,1031,2021-10-28 11:29:44,0.5369791666666667
1920,1052,2021-10-28 12:02:44,0.5479166666666667
1920,1070,2021-10-28 12:29:45,0.5572916666666666
1920,1102,2021-10-28 13:02:43,0.5739583333333333
1920,1090,2021-10-28 13:29:45,0.5677083333333334
1920,1125,2021-10-28 14:02:39,0.5859375
1920,1126,2021-10-28 14:29:45,0.5864583333333333
1920,1111,2021-10-28 15:02:43,0.5786458333333333
1920,1052,2021-10-28 15:29:41,0.5479166666666667
1920,978,2021-10-28 16:02:40,0.509375
1920,865,2021-10-28 16:29:42,0.4505208333333333
1920,258,2021-10-29 07:59:48,0.134375
1920,278,2021-10-29 08:26:46,0.14479166666666668
1920,343,2021-10-29 08:59:48,0.17864583333333334
1920,383,2021-10-29 09:26:50,0.19947916666666668
1920,440,2021-10-29 09:59:51,0.22916666666666666
1920,501,2021-10-29 10:26:49,0.2609375
1920,586,2021-10-29 10:59:46,0.30520833333333336
1920,631,2021-10-29 11:25:51,0.32864583333333336
1920,708,2021-10-29 12:06:51,0.36875
1920,737,2021-10-29 12:26:46,0.38385416666666666
1920,775,2021-10-29 12:59:51,0.4036458333333333
1920,800,2021-10-29 13:26:47,0.4166666666666667
1920,822,2021-10-29 13:59:51,0.428125
1920,836,2021-10-29 14:26:50,0.4354166666666667
1920,870,2021-10-29 14:59:51,0.453125
1920,855,2021-10-29 15:26:52,0.4453125
1920,809,2021-10-29 15:59:51,0.42135416666666664
1920,740,2021-10-29 16:26:53,0.3854166666666667
1920,275,2021-10-30 07:59:55,0.14322916666666666
1920,275,2021-10-30 07:59:55,0.14322916666666666
1920,275,2021-10-30 07:59:55,0.14322916666666666
1920,275,2021-10-30 08:25:53,0.14322916666666666
1920,284,2021-10-30 08:59:52,0.14791666666666667
1920,314,2021-10-30 09:25:57,0.16354166666666667
1920,352,2021-10-30 09:59:52,0.18333333333333332
1920,380,2021-10-30 10:25:54,0.19791666666666666
1920,379,2021-10-30 10:59:56,0.19739583333333333
1920,427,2021-10-30 11:25:55,0.22239583333333332
1920,453,2021-10-30 11:59:58,0.2359375
1920,484,2021-10-30 12:26:54,0.2520833333333333
1920,526,2021-10-30 13:06:59,0.27395833333333336
1920,525,2021-10-30 13:25:59,0.2734375
1920,524,2021-10-30 13:59:59,0.27291666666666664
1920,499,2021-10-30 14:32:54,0.2598958333333333
1920,480,2021-10-30 15:00:00,0.25
1920,453,2021-10-30 15:32:59,0.2359375
1920,569,2021-10-31 08:00:03,0.29635416666666664
1920,719,2021-10-31 08:26:02,0.37447916666666664
1920,932,2021-10-31 09:00:00,0.48541666666666666
1920,1084,2021-10-31 09:26:03,0.5645833333333333
1920,1225,2021-10-31 10:00:05,0.6380208333333334
1920,1265,2021-10-31 10:26:02,0.6588541666666666
1920,1305,2021-10-31 11:00:02,0.6796875
1920,1311,2021-10-31 11:26:04,0.6828125
1920,1319,2021-10-31 12:00:04,0.6869791666666667
1920,1326,2021-10-31 12:26:06,0.690625
1920,1334,2021-10-31 13:00:06,0.6947916666666667
1920,1334,2021-10-31 13:26:01,0.6947916666666667
1920,1335,2021-10-31 13:59:47,0.6953125
1920,1304,2021-10-31 14:26:05,0.6791666666666667
1920,1263,2021-10-31 15:00:03,0.6578125
1920,1225,2021-10-31 15:27:04,0.6380208333333334
1920,1149,2021-10-31 16:00:07,0.5984375
1920,1011,2021-10-31 16:26:06,0.5265625
1920,631,2021-11-01 08:06:07,0.32864583333333336
1920,748,2021-11-01 08:26:07,0.38958333333333334
1920,956,2021-11-01 09:00:08,0.4979166666666667
1920,1089,2021-11-01 09:26:12,0.5671875
1920,1273,2021-11-01 10:00:08,0.6630208333333333
1920,1326,2021-11-01 10:26:11,0.690625
1920,1381,2021-11-01 11:00:09,0.7192708333333333
1920,1397,2021-11-01 11:26:11,0.7276041666666667
1920,1395,2021-11-01 12:00:08,0.7265625
1920,1405,2021-11-01 12:26:12,0.7317708333333334
1920,1407,2021-11-01 13:00:12,0.7328125
1920,1416,2021-11-01 13:26:12,0.7375
1920,1419,2021-11-01 14:00:09,0.7390625
1920,1425,2021-11-01 14:26:10,0.7421875
1920,1376,2021-11-01 15:00:12,0.7166666666666667
1920,1332,2021-11-01 15:27:09,0.69375
1920,1222,2021-11-01 16:00:09,0.6364583333333333
1920,1063,2021-11-01 16:33:14,0.5536458333333333
1920,585,2021-11-02 07:56:18,0.3046875
1920,742,2021-11-02 08:30:14,0.38645833333333335
1920,893,2021-11-02 08:56:14,0.46510416666666665
1920,1114,2021-11-02 09:30:15,0.5802083333333333
1920,1262,2021-11-02 09:56:15,0.6572916666666667
1920,1356,2021-11-02 10:29:19,0.70625
1920,1410,2021-11-02 10:56:16,0.734375
1920,1431,2021-11-02 11:30:19,0.7453125
1920,1443,2021-11-02 11:56:19,0.7515625
1920,1439,2021-11-02 12:30:20,0.7494791666666667
1920,1437,2021-11-02 13:03:20,0.7484375
1920,1415,2021-11-02 13:30:18,0.7369791666666666
1920,1414,2021-11-02 14:03:20,0.7364583333333333
1920,1390,2021-11-02 14:30:16,0.7239583333333334
1920,1370,2021-11-02 14:56:19,0.7135416666666666
1920,1268,2021-11-02 15:29:19,0.6604166666666667
1920,1143,2021-11-02 16:03:20,0.5953125
1920,1000,2021-11-02 16:30:18,0.5208333333333334
1920,611,2021-11-03 08:00:22,0.3182291666666667
1920,746,2021-11-03 08:26:26,0.3885416666666667
1920,944,2021-11-03 09:00:22,0.49166666666666664
1920,1103,2021-11-03 09:26:22,0.5744791666666667
1920,1253,2021-11-03 10:00:22,0.6526041666666667
1920,1296,2021-11-03 10:26:25,0.675
1920,1340,2021-11-03 11:00:24,0.6979166666666666
1920,1351,2021-11-03 11:26:27,0.7036458333333333
1920,1375,2021-11-03 12:00:26,0.7161458333333334
1920,1391,2021-11-03 12:26:27,0.7244791666666667
1920,1401,2021-11-03 12:59:26,0.7296875
1920,1402,2021-11-03 13:26:26,0.7302083333333333
1920,1406,2021-11-03 13:59:26,0.7322916666666667
1920,1384,2021-11-03 14:26:23,0.7208333333333333
1920,1327,2021-11-03 15:00:23,0.6911458333333333
1920,1273,2021-11-03 15:26:24,0.6630208333333333
1920,1193,2021-11-03 16:03:28,0.6213541666666667
1920,1075,2021-11-03 16:30:27,0.5598958333333334
1920,587,2021-11-04 08:00:29,0.30572916666666666
1920,714,2021-11-04 08:26:32,0.371875
1920,876,2021-11-04 08:59:32,0.45625
1920,1076,2021-11-04 09:33:32,0.5604166666666667
1920,1154,2021-11-04 10:00:29,0.6010416666666667
