Capacity,Occupancy,LastUpdated,PercentOccupied
485,323,2021-10-06 10:03:20,0.6659793814432989
485,336,2021-10-06 10:30:20,0.6927835051546392
485,340,2021-10-06 10:57:20,0.7010309278350515
485,346,2021-10-06 11:30:22,0.7134020618556701
485,345,2021-10-06 12:04:24,0.711340206185567
485,343,2021-10-06 12:24:26,0.7072164948453609
485,345,2021-10-06 12:57:21,0.711340206185567
485,344,2021-10-06 13:30:21,0.709278350515464
485,343,2021-10-06 13:57:22,0.7072164948453609
485,320,2021-10-06 14:30:23,0.6597938144329897
485,321,2021-10-06 15:04:22,0.6618556701030928
485,310,2021-10-06 15:31:22,0.6391752577319587
485,298,2021-10-06 16:04:23,0.6144329896907217
485,278,2021-10-06 16:30:27,0.5731958762886598
485,240,2021-10-07 08:03:27,0.4948453608247423
485,254,2021-10-07 08:30:27,0.5237113402061856
485,274,2021-10-07 09:04:13,0.5649484536082474
485,283,2021-10-07 09:30:27,0.5835051546391753
485,302,2021-10-07 09:57:27,0.622680412371134
485,309,2021-10-07 10:30:27,0.6371134020618556
485,309,2021-10-07 10:57:30,0.6371134020618556
485,304,2021-10-07 11:30:28,0.6268041237113402
485,315,2021-10-07 12:03:29,0.6494845360824743
485,307,2021-10-07 12:30:28,0.6329896907216495
485,298,2021-10-07 13:04:28,0.6144329896907217
485,286,2021-10-07 13:24:29,0.5896907216494846
485,279,2021-10-07 13:57:28,0.5752577319587628
485,281,2021-10-07 14:24:31,0.5793814432989691
485,267,2021-10-07 15:04:30,0.5505154639175258
485,256,2021-10-07 15:30:32,0.5278350515463918
485,239,2021-10-07 15:57:31,0.4927835051546392
485,236,2021-10-07 16:30:29,0.4865979381443299
485,206,2021-10-08 07:57:38,0.4247422680412371
485,211,2021-10-08 08:30:37,0.4350515463917526
485,217,2021-10-08 08:57:34,0.44742268041237115
485,214,2021-10-08 09:30:37,0.44123711340206184
485,216,2021-10-08 10:04:34,0.44536082474226807
485,212,2021-10-08 10:30:34,0.43711340206185567
485,209,2021-10-08 10:57:34,0.4309278350515464
485,206,2021-10-08 11:30:38,0.4247422680412371
485,206,2021-10-08 12:04:34,0.4247422680412371
485,212,2021-10-08 12:24:39,0.43711340206185567
485,225,2021-10-08 13:04:39,0.4639175257731959
485,240,2021-10-08 13:30:36,0.4948453608247423
485,257,2021-10-08 14:03:38,0.5298969072164949
485,272,2021-10-08 14:30:35,0.5608247422680412
485,275,2021-10-08 14:57:41,0.5670103092783505
485,273,2021-10-08 15:30:39,0.5628865979381443
485,275,2021-10-08 15:57:41,0.5670103092783505
485,275,2021-10-08 16:30:42,0.5670103092783505
485,228,2021-10-09 08:04:40,0.47010309278350515
485,227,2021-10-09 08:24:46,0.46804123711340206
485,226,2021-10-09 08:57:45,0.465979381443299
485,228,2021-10-09 09:24:41,0.47010309278350515
485,230,2021-10-09 09:57:41,0.4742268041237113
485,226,2021-10-09 10:30:43,0.465979381443299
485,221,2021-10-09 11:04:44,0.4556701030927835
485,222,2021-10-09 11:30:41,0.4577319587628866
485,218,2021-10-09 11:57:46,0.44948453608247424
485,208,2021-10-09 12:30:41,0.4288659793814433
485,204,2021-10-09 13:04:43,0.42061855670103093
485,201,2021-10-09 13:30:42,0.4144329896907217
485,210,2021-10-09 14:03:42,0.4329896907216495
485,202,2021-10-09 14:30:42,0.41649484536082476
485,213,2021-10-09 15:04:44,0.43917525773195876
485,218,2021-10-09 15:30:46,0.44948453608247424
485,212,2021-10-09 16:03:43,0.43711340206185567
485,210,2021-10-09 16:30:43,0.4329896907216495
485,213,2021-10-10 08:04:47,0.43917525773195876
485,231,2021-10-10 08:30:47,0.4762886597938144
485,255,2021-10-10 09:04:47,0.5257731958762887
485,276,2021-10-10 09:30:49,0.5690721649484536
485,298,2021-10-10 10:03:48,0.6144329896907217
485,314,2021-10-10 10:30:48,0.6474226804123712
485,323,2021-10-10 10:57:52,0.6659793814432989
485,331,2021-10-10 11:30:48,0.6824742268041237
485,330,2021-10-10 11:44:48,0.6804123711340206
485,326,2021-10-10 12:30:48,0.6721649484536083
485,326,2021-10-10 13:04:49,0.6721649484536083
485,323,2021-10-10 13:30:49,0.6659793814432989
485,322,2021-10-10 14:03:49,0.6639175257731958
485,315,2021-10-10 14:30:49,0.6494845360824743
485,308,2021-10-10 14:50:51,0.6350515463917525
485,303,2021-10-10 15:30:49,0.6247422680412371
485,294,2021-10-10 15:57:55,0.6061855670103092
485,277,2021-10-10 16:30:49,0.5711340206185567
485,259,2021-10-11 08:04:57,0.534020618556701
485,272,2021-10-11 08:30:54,0.5608247422680412
485,285,2021-10-11 08:57:56,0.5876288659793815
485,319,2021-10-11 09:30:55,0.6577319587628866
485,341,2021-10-11 09:57:59,0.7030927835051546
485,371,2021-10-11 10:30:54,0.7649484536082474
485,385,2021-10-11 10:57:55,0.7938144329896907
485,397,2021-10-11 11:23:58,0.8185567010309278
485,406,2021-10-11 12:03:55,0.8371134020618557
485,406,2021-10-11 12:30:56,0.8371134020618557
485,405,2021-10-11 13:04:00,0.8350515463917526
485,400,2021-10-11 13:31:01,0.8247422680412371
485,397,2021-10-11 14:04:00,0.8185567010309278
485,389,2021-10-11 14:30:56,0.8020618556701031
485,368,2021-10-11 15:00:59,0.7587628865979381
485,344,2021-10-11 15:33:56,0.709278350515464
485,328,2021-10-11 16:01:00,0.6762886597938145
485,310,2021-10-11 16:26:56,0.6391752577319587
485,250,2021-10-12 08:04:00,0.5154639175257731
485,259,2021-10-12 08:31:01,0.534020618556701
485,268,2021-10-12 09:03:59,0.5525773195876289
485,291,2021-10-12 09:26:58,0.6
485,312,2021-10-12 10:01:04,0.643298969072165
485,323,2021-10-12 10:31:04,0.6659793814432989
485,329,2021-10-12 11:01:03,0.6783505154639176
485,333,2021-10-12 11:31:05,0.6865979381443299
485,338,2021-10-12 12:04:04,0.6969072164948453
485,341,2021-10-12 12:31:05,0.7030927835051546
485,348,2021-10-12 13:04:04,0.7175257731958763
485,335,2021-10-12 13:34:03,0.6907216494845361
485,340,2021-10-12 13:57:05,0.7010309278350515
485,325,2021-10-12 14:34:04,0.6701030927835051
485,321,2021-10-12 15:01:03,0.6618556701030928
485,307,2021-10-12 15:30:59,0.6329896907216495
485,297,2021-10-12 15:57:05,0.6123711340206186
485,277,2021-10-12 16:31:05,0.5711340206185567
485,241,2021-10-13 07:57:02,0.49690721649484537
485,243,2021-10-13 08:31:06,0.5010309278350515
485,245,2021-10-13 09:04:02,0.5051546391752577
485,264,2021-10-13 09:31:01,0.5443298969072164
485,298,2021-10-13 09:57:08,0.6144329896907217
485,330,2021-10-13 10:31:03,0.6804123711340206
485,342,2021-10-13 11:04:08,0.7051546391752578
485,344,2021-10-13 11:31:06,0.709278350515464
485,348,2021-10-13 11:57:06,0.7175257731958763
485,356,2021-10-13 12:31:08,0.734020618556701
485,358,2021-10-13 13:04:04,0.7381443298969073
485,359,2021-10-13 13:31:08,0.7402061855670103
485,363,2021-10-13 13:57:07,0.7484536082474227
485,366,2021-10-13 14:31:06,0.7546391752577319
485,354,2021-10-13 15:04:08,0.7298969072164948
485,345,2021-10-13 15:31:08,0.711340206185567
485,323,2021-10-13 16:04:08,0.6659793814432989
485,309,2021-10-13 16:31:08,0.6371134020618556
485,263,2021-10-14 08:01:05,0.5422680412371134
485,274,2021-10-14 08:27:10,0.5649484536082474
485,281,2021-10-14 09:01:08,0.5793814432989691
485,296,2021-10-14 09:27:10,0.6103092783505155
485,316,2021-10-14 10:01:11,0.6515463917525773
485,315,2021-10-14 10:27:09,0.6494845360824743
485,312,2021-10-14 11:01:07,0.643298969072165
485,317,2021-10-14 11:27:06,0.6536082474226804
485,320,2021-10-14 12:01:11,0.6597938144329897
485,326,2021-10-14 12:27:06,0.6721649484536083
485,331,2021-10-14 13:01:11,0.6824742268041237
485,324,2021-10-14 13:27:07,0.668041237113402
485,316,2021-10-14 14:01:11,0.6515463917525773
485,323,2021-10-14 14:34:08,0.6659793814432989
485,311,2021-10-14 15:01:12,0.6412371134020619
485,289,2021-10-14 15:27:08,0.5958762886597938
485,288,2021-10-14 16:01:11,0.5938144329896907
485,283,2021-10-14 16:34:08,0.5835051546391753
485,251,2021-10-15 07:54:13,0.5175257731958763
485,253,2021-10-15 08:34:10,0.5216494845360825
485,260,2021-10-15 09:01:09,0.5360824742268041
485,275,2021-10-15 09:27:11,0.5670103092783505
485,302,2021-10-15 10:01:12,0.622680412371134
485,308,2021-10-15 10:27:15,0.6350515463917525
485,305,2021-10-15 11:01:14,0.6288659793814433
485,311,2021-10-15 11:27:14,0.6412371134020619
485,318,2021-10-15 12:01:12,0.6556701030927835
485,329,2021-10-15 12:27:10,0.6783505154639176
485,353,2021-10-15 13:01:14,0.7278350515463917
485,381,2021-10-15 13:34:13,0.7855670103092783
485,399,2021-10-15 14:01:13,0.822680412371134
485,390,2021-10-15 14:27:12,0.8041237113402062
485,393,2021-10-15 15:01:13,0.8103092783505155
485,389,2021-10-15 15:27:12,0.8020618556701031
485,397,2021-10-15 16:01:15,0.8185567010309278
485,397,2021-10-15 16:27:16,0.8185567010309278
485,298,2021-10-16 08:04:13,0.6144329896907217
485,311,2021-10-16 08:27:13,0.6412371134020619
485,326,2021-10-16 09:01:15,0.6721649484536083
485,345,2021-10-16 09:27:13,0.711340206185567
485,356,2021-10-16 10:04:13,0.734020618556701
485,346,2021-10-16 10:34:13,0.7134020618556701
485,328,2021-10-16 11:01:13,0.6762886597938145
485,330,2021-10-16 11:27:17,0.6804123711340206
485,323,2021-10-16 12:01:16,0.6659793814432989
485,320,2021-10-16 12:27:14,0.6597938144329897
485,326,2021-10-16 13:01:16,0.6721649484536083
485,303,2021-10-16 13:27:17,0.6247422680412371
485,285,2021-10-16 14:01:18,0.5876288659793815
485,275,2021-10-16 14:34:14,0.5670103092783505
485,266,2021-10-16 15:01:18,0.5484536082474227
485,259,2021-10-16 15:31:18,0.534020618556701
485,251,2021-10-16 15:57:16,0.5175257731958763
485,230,2021-10-16 16:31:17,0.4742268041237113
485,238,2021-10-17 08:01:16,0.49072164948453606
485,248,2021-10-17 08:27:16,0.511340206185567
485,257,2021-10-17 09:01:17,0.5298969072164949
485,286,2021-10-17 09:27:20,0.5896907216494846
485,311,2021-10-17 10:04:20,0.6412371134020619
485,312,2021-10-17 10:31:16,0.643298969072165
485,317,2021-10-17 11:04:20,0.6536082474226804
485,323,2021-10-17 11:31:18,0.6659793814432989
485,326,2021-10-17 12:04:19,0.6721649484536083
485,333,2021-10-17 12:31:21,0.6865979381443299
485,339,2021-10-17 12:57:17,0.6989690721649484
485,345,2021-10-17 13:31:21,0.711340206185567
485,345,2021-10-17 14:04:21,0.711340206185567
485,337,2021-10-17 14:31:21,0.6948453608247422
485,339,2021-10-17 14:57:18,0.6989690721649484
485,334,2021-10-17 15:31:21,0.688659793814433
485,336,2021-10-17 15:57:17,0.6927835051546392
485,321,2021-10-17 16:28:21,0.6618556701030928
485,295,2021-10-18 08:01:23,0.6082474226804123
485,307,2021-10-18 08:28:25,0.6329896907216495
485,318,2021-10-18 08:54:23,0.6556701030927835
485,337,2021-10-18 09:28:22,0.6948453608247422
485,367,2021-10-18 10:01:25,0.756701030927835
485,388,2021-10-18 10:28:58,0.8
485,391,2021-10-18 11:01:57,0.8061855670103093
485,391,2021-10-18 11:21:54,0.8061855670103093
485,384,2021-10-18 12:01:59,0.7917525773195876
485,389,2021-10-18 12:27:57,0.8020618556701031
485,388,2021-10-18 13:01:56,0.8
485,384,2021-10-18 13:28:57,0.7917525773195876
485,379,2021-10-18 13:54:59,0.7814432989690722
485,374,2021-10-18 14:27:56,0.7711340206185567
485,363,2021-10-18 15:01:58,0.7484536082474227
485,363,2021-10-18 15:27:59,0.7484536082474227
485,352,2021-10-18 15:55:00,0.7257731958762886
485,322,2021-10-18 16:27:54,0.6639175257731958
485,270,2021-10-19 08:05:03,0.5567010309278351
485,278,2021-10-19 08:25:01,0.5731958762886598
485,284,2021-10-19 08:58:05,0.5855670103092784
485,303,2021-10-19 09:32:04,0.6247422680412371
485,331,2021-10-19 09:58:04,0.6824742268041237
485,340,2021-10-19 10:25:04,0.7010309278350515
485,352,2021-10-19 10:59:00,0.7257731958762886
485,363,2021-10-19 11:25:04,0.7484536082474227
485,366,2021-10-19 11:59:05,0.7546391752577319
485,365,2021-10-19 12:25:00,0.7525773195876289
485,365,2021-10-19 12:58:01,0.7525773195876289
485,365,2021-10-19 13:25:03,0.7525773195876289
485,362,2021-10-19 13:58:02,0.7463917525773196
485,351,2021-10-19 14:32:03,0.7237113402061855
485,347,2021-10-19 14:58:03,0.7154639175257732
485,318,2021-10-19 15:32:05,0.6556701030927835
485,310,2021-10-19 15:59:01,0.6391752577319587
485,296,2021-10-19 16:25:03,0.6103092783505155
485,235,2021-10-22 07:52:46,0.4845360824742268
485,238,2021-10-22 08:26:46,0.49072164948453606
485,235,2021-10-22 08:59:44,0.4845360824742268
485,245,2021-10-22 09:26:47,0.5051546391752577
485,248,2021-10-22 09:59:44,0.511340206185567
485,251,2021-10-22 10:26:47,0.5175257731958763
485,256,2021-10-22 10:59:47,0.5278350515463918
485,266,2021-10-22 11:32:43,0.5484536082474227
485,262,2021-10-22 11:59:46,0.5402061855670103
485,265,2021-10-22 12:32:47,0.5463917525773195
485,280,2021-10-22 12:59:47,0.5773195876288659
485,299,2021-10-22 13:32:43,0.6164948453608248
485,299,2021-10-22 13:59:48,0.6164948453608248
485,310,2021-10-22 14:39:47,0.6391752577319587
485,317,2021-10-22 14:59:48,0.6536082474226804
485,323,2021-10-22 15:26:49,0.6659793814432989
485,344,2021-10-22 15:59:47,0.709278350515464
485,350,2021-10-22 16:26:47,0.7216494845360825
485,278,2021-10-23 07:59:48,0.5731958762886598
485,278,2021-10-23 07:59:48,0.5731958762886598
485,274,2021-10-23 08:59:50,0.5649484536082474
485,270,2021-10-23 09:26:51,0.5567010309278351
485,267,2021-10-23 09:59:52,0.5505154639175258
485,256,2021-10-23 10:26:53,0.5278350515463918
485,252,2021-10-23 10:59:53,0.5195876288659794
485,232,2021-10-23 11:26:49,0.47835051546391755
485,232,2021-10-23 11:59:50,0.47835051546391755
485,244,2021-10-23 12:26:51,0.5030927835051546
485,275,2021-10-23 13:06:52,0.5670103092783505
485,287,2021-10-23 13:26:55,0.5917525773195876
485,306,2021-10-23 13:59:53,0.6309278350515464
485,310,2021-10-23 14:26:51,0.6391752577319587
485,324,2021-10-23 14:59:53,0.668041237113402
485,317,2021-10-23 15:26:56,0.6536082474226804
485,300,2021-10-23 15:59:54,0.6185567010309279
485,284,2021-10-23 16:26:57,0.5855670103092784
485,237,2021-10-24 07:56:56,0.488659793814433
485,257,2021-10-24 08:29:56,0.5298969072164949
485,277,2021-10-24 09:03:01,0.5711340206185567
485,287,2021-10-24 09:30:01,0.5917525773195876
485,302,2021-10-24 09:55:57,0.622680412371134
485,306,2021-10-24 10:30:02,0.6309278350515464
485,307,2021-10-24 11:03:03,0.6329896907216495
485,313,2021-10-24 11:29:57,0.6453608247422681
485,320,2021-10-24 12:02:57,0.6597938144329897
485,321,2021-10-24 12:30:03,0.6618556701030928
485,321,2021-10-24 12:56:58,0.6618556701030928
485,317,2021-10-24 13:30:03,0.6536082474226804
485,320,2021-10-24 13:56:01,0.6597938144329897
485,323,2021-10-24 14:30:02,0.6659793814432989
485,334,2021-10-24 14:56:02,0.688659793814433
485,326,2021-10-24 15:32:59,0.6721649484536083
485,308,2021-10-24 16:00:04,0.6350515463917525
485,288,2021-10-24 16:33:03,0.5938144329896907
485,271,2021-10-25 08:00:03,0.5587628865979382
485,281,2021-10-25 08:26:08,0.5793814432989691
485,309,2021-10-25 09:00:03,0.6371134020618556
485,325,2021-10-25 09:19:19,0.6701030927835051
485,348,2021-10-25 09:56:19,0.7175257731958763
485,360,2021-10-25 10:29:19,0.7422680412371134
485,363,2021-10-25 10:56:23,0.7484536082474227
485,369,2021-10-25 11:29:22,0.7608247422680412
485,371,2021-10-25 12:02:23,0.7649484536082474
485,372,2021-10-25 12:29:21,0.7670103092783506
485,375,2021-10-25 13:03:20,0.7731958762886598
485,377,2021-10-25 13:29:24,0.777319587628866
485,378,2021-10-25 13:56:21,0.7793814432989691
485,365,2021-10-25 14:29:23,0.7525773195876289
485,360,2021-10-25 15:02:24,0.7422680412371134
485,355,2021-10-25 15:29:22,0.7319587628865979
485,345,2021-10-25 15:56:25,0.711340206185567
485,319,2021-10-25 16:29:22,0.6577319587628866
485,259,2021-10-26 07:59:26,0.534020618556701
485,272,2021-10-26 08:32:27,0.5608247422680412
485,292,2021-10-26 08:59:29,0.6020618556701031
485,313,2021-10-26 09:26:27,0.6453608247422681
485,326,2021-10-26 09:59:25,0.6721649484536083
485,341,2021-10-26 10:26:30,0.7030927835051546
485,339,2021-10-26 10:59:30,0.6989690721649484
485,339,2021-10-26 11:26:28,0.6989690721649484
485,348,2021-10-26 11:52:27,0.7175257731958763
485,353,2021-10-26 12:26:27,0.7278350515463917
485,363,2021-10-26 12:59:31,0.7484536082474227
485,364,2021-10-26 13:26:32,0.7505154639175258
485,371,2021-10-26 13:59:26,0.7649484536082474
485,369,2021-10-26 14:26:26,0.7608247422680412
485,371,2021-10-26 14:59:30,0.7649484536082474
485,360,2021-10-26 15:26:30,0.7422680412371134
485,340,2021-10-26 15:59:32,0.7010309278350515
485,318,2021-10-26 16:32:30,0.6556701030927835
485,285,2021-10-27 07:59:33,0.5876288659793815
485,296,2021-10-27 08:32:33,0.6103092783505155
485,303,2021-10-27 08:59:33,0.6247422680412371
485,307,2021-10-27 09:32:35,0.6329896907216495
485,325,2021-10-27 09:59:37,0.6701030927835051
485,329,2021-10-27 10:25:37,0.6783505154639176
485,346,2021-10-27 10:59:38,0.7134020618556701
485,347,2021-10-27 11:32:32,0.7154639175257732
485,356,2021-10-27 11:59:38,0.734020618556701
485,361,2021-10-27 12:26:35,0.7443298969072165
485,362,2021-10-27 12:59:36,0.7463917525773196
485,360,2021-10-27 13:32:35,0.7422680412371134
485,371,2021-10-27 13:59:37,0.7649484536082474
485,362,2021-10-27 14:26:38,0.7463917525773196
485,362,2021-10-27 14:59:37,0.7463917525773196
485,348,2021-10-27 15:26:33,0.7175257731958763
485,340,2021-10-27 15:59:38,0.7010309278350515
485,328,2021-10-27 16:26:39,0.6762886597938145
485,277,2021-10-28 08:16:41,0.5711340206185567
485,277,2021-10-28 08:16:41,0.5711340206185567
485,292,2021-10-28 08:56:40,0.6020618556701031
485,311,2021-10-28 09:29:43,0.6412371134020619
485,328,2021-10-28 10:02:44,0.6762886597938145
485,329,2021-10-28 10:29:41,0.6783505154639176
485,328,2021-10-28 10:56:43,0.6762886597938145
485,327,2021-10-28 11:29:44,0.6742268041237114
485,322,2021-10-28 12:02:44,0.6639175257731958
485,330,2021-10-28 12:29:45,0.6804123711340206
485,337,2021-10-28 13:02:43,0.6948453608247422
485,340,2021-10-28 13:29:45,0.7010309278350515
485,331,2021-10-28 14:02:39,0.6824742268041237
485,332,2021-10-28 14:29:45,0.6845360824742268
485,322,2021-10-28 15:02:43,0.6639175257731958
485,310,2021-10-28 15:29:41,0.6391752577319587
485,301,2021-10-28 16:02:40,0.6206185567010309
485,290,2021-10-28 16:29:42,0.5979381443298969
485,267,2021-10-29 07:59:48,0.5505154639175258
485,270,2021-10-29 08:26:46,0.5567010309278351
485,283,2021-10-29 08:59:48,0.5835051546391753
485,287,2021-10-29 09:26:50,0.5917525773195876
485,289,2021-10-29 09:59:51,0.5958762886597938
485,298,2021-10-29 10:26:49,0.6144329896907217
485,296,2021-10-29 10:59:46,0.6103092783505155
485,293,2021-10-29 11:25:51,0.6041237113402061
485,308,2021-10-29 12:06:51,0.6350515463917525
485,310,2021-10-29 12:26:46,0.6391752577319587
485,318,2021-10-29 12:59:51,0.6556701030927835
485,323,2021-10-29 13:26:47,0.6659793814432989
485,338,2021-10-29 13:59:51,0.6969072164948453
485,374,2021-10-29 14:26:50,0.7711340206185567
485,384,2021-10-29 14:59:51,0.7917525773195876
485,379,2021-10-29 15:26:52,0.7814432989690722
485,386,2021-10-29 15:59:51,0.7958762886597938
485,397,2021-10-29 16:26:53,0.8185567010309278
485,309,2021-10-30 07:52:54,0.6371134020618556
485,309,2021-10-30 07:52:54,0.6371134020618556
485,309,2021-10-30 07:52:54,0.6371134020618556
485,309,2021-10-30 07:52:54,0.6371134020618556
485,308,2021-10-30 08:59:52,0.6350515463917525
485,300,2021-10-30 09:25:57,0.6185567010309279
485,295,2021-10-30 09:59:52,0.6082474226804123
485,290,2021-10-30 10:19:58,0.5979381443298969
485,276,2021-10-30 10:59:56,0.5690721649484536
485,266,2021-10-30 11:25:55,0.5484536082474227
485,245,2021-10-30 11:59:58,0.5051546391752577
485,251,2021-10-30 12:26:54,0.5175257731958763
485,250,2021-10-30 13:06:59,0.5154639175257731
485,252,2021-10-30 13:25:59,0.5195876288659794
485,249,2021-10-30 13:59:59,0.51340206185567
485,235,2021-10-30 14:32:54,0.4845360824742268
485,230,2021-10-30 15:00:00,0.4742268041237113
485,230,2021-10-30 15:32:59,0.4742268041237113
485,253,2021-10-31 08:00:03,0.5216494845360825
485,266,2021-10-31 08:26:02,0.5484536082474227
485,286,2021-10-31 09:00:00,0.5896907216494846
485,303,2021-10-31 09:26:03,0.6247422680412371
485,323,2021-10-31 10:00:05,0.6659793814432989
485,329,2021-10-31 10:26:02,0.6783505154639176
485,328,2021-10-31 11:00:02,0.6762886597938145
485,331,2021-10-31 11:26:04,0.6824742268041237
485,338,2021-10-31 12:00:04,0.6969072164948453
485,340,2021-10-31 12:26:06,0.7010309278350515
485,333,2021-10-31 13:00:06,0.6865979381443299
485,329,2021-10-31 13:26:01,0.6783505154639176
485,332,2021-10-31 13:59:47,0.6845360824742268
485,338,2021-10-31 14:26:05,0.6969072164948453
485,337,2021-10-31 15:00:03,0.6948453608247422
485,319,2021-10-31 15:27:04,0.6577319587628866
485,308,2021-10-31 16:00:07,0.6350515463917525
485,294,2021-10-31 16:26:06,0.6061855670103092
485,178,2021-11-01 08:06:07,0.3670103092783505
485,185,2021-11-01 08:20:07,0.38144329896907214
485,208,2021-11-01 09:00:08,0.4288659793814433
485,222,2021-11-01 09:26:12,0.4577319587628866
485,255,2021-11-01 10:00:08,0.5257731958762887
485,264,2021-11-01 10:26:11,0.5443298969072164
485,274,2021-11-01 11:00:09,0.5649484536082474
485,276,2021-11-01 11:20:08,0.5690721649484536
485,284,2021-11-01 12:00:08,0.5855670103092784
485,285,2021-11-01 12:26:12,0.5876288659793815
485,288,2021-11-01 13:00:12,0.5938144329896907
485,283,2021-11-01 13:26:12,0.5835051546391753
485,289,2021-11-01 14:00:09,0.5958762886597938
485,279,2021-11-01 14:26:10,0.5752577319587628
485,269,2021-11-01 15:00:12,0.554639175257732
485,262,2021-11-01 15:27:09,0.5402061855670103
485,248,2021-11-01 16:00:09,0.511340206185567
485,222,2021-11-01 16:33:14,0.4577319587628866
485,216,2021-11-02 07:56:18,0.44536082474226807
485,224,2021-11-02 08:30:14,0.4618556701030928
485,234,2021-11-02 08:56:14,0.4824742268041237
485,263,2021-11-02 09:30:15,0.5422680412371134
485,284,2021-11-02 09:56:15,0.5855670103092784
485,293,2021-11-02 10:29:19,0.6041237113402061
485,302,2021-11-02 10:56:16,0.622680412371134
485,315,2021-11-02 11:30:19,0.6494845360824743
485,317,2021-11-02 11:56:19,0.6536082474226804
485,323,2021-11-02 12:30:20,0.6659793814432989
485,334,2021-11-02 13:03:20,0.688659793814433
485,335,2021-11-02 13:30:18,0.6907216494845361
485,340,2021-11-02 14:03:20,0.7010309278350515
485,334,2021-11-02 14:30:16,0.688659793814433
485,325,2021-11-02 14:56:19,0.6701030927835051
485,302,2021-11-02 15:29:19,0.622680412371134
485,269,2021-11-02 16:03:20,0.554639175257732
485,251,2021-11-02 16:30:18,0.5175257731958763
485,202,2021-11-03 08:00:22,0.41649484536082476
485,218,2021-11-03 08:26:26,0.44948453608247424
485,245,2021-11-03 09:00:22,0.5051546391752577
485,281,2021-11-03 09:26:22,0.5793814432989691
485,304,2021-11-03 10:00:22,0.6268041237113402
485,306,2021-11-03 10:26:25,0.6309278350515464
485,321,2021-11-03 11:00:24,0.6618556701030928
485,320,2021-11-03 11:26:27,0.6597938144329897
485,324,2021-11-03 12:00:26,0.668041237113402
485,330,2021-11-03 12:26:27,0.6804123711340206
485,338,2021-11-03 12:59:26,0.6969072164948453
485,343,2021-11-03 13:26:26,0.7072164948453609
485,345,2021-11-03 13:59:26,0.711340206185567
485,343,2021-11-03 14:26:23,0.7072164948453609
485,342,2021-11-03 15:00:23,0.7051546391752578
485,327,2021-11-03 15:26:24,0.6742268041237114
485,310,2021-11-03 16:03:28,0.6391752577319587
485,297,2021-11-03 16:30:27,0.6123711340206186
485,189,2021-11-04 08:00:29,0.38969072164948454
485,194,2021-11-04 08:26:32,0.4
485,210,2021-11-04 08:59:32,0.4329896907216495
485,225,2021-11-04 09:33:32,0.4639175257731959
485,232,2021-11-04 10:00:29,0.47835051546391755
485,228,2021-11-04 10:26:31,0.47010309278350515
485,225,2021-11-04 11:00:33,0.4639175257731959
485,236,2021-11-04 11:33:31,0.4865979381443299
485,242,2021-11-04 12:00:31,0.49896907216494846
485,239,2021-11-04 12:33:34,0.4927835051546392
485,236,2021-11-04 13:00:30,0.4865979381443299
485,236,2021-11-04 13:26:33,0.4865979381443299
485,243,2021-11-04 13:59:31,0.5010309278350515
485,251,2021-11-04 14:26:30,0.5175257731958763
485,239,2021-11-04 15:00:30,0.4927835051546392
485,224,2021-11-04 15:26:30,0.4618556701030928
485,214,2021-11-04 16:00:33,0.44123711340206184
